order_id,items_used,balance_spent,order_date
22139,Coffee Crema; Green Tea; Green Honey Tea; Peach Tea,22.25,2025-02-23 15:27:00
22140,Thai Pearl Milk Tea (add Ice Cream); Halo Halo (add Ice Cream); Strawberry Matcha (add Ice Cream); Thai Pearl Milk Tea; Coffee Milk Tea,35.2,2025-02-23 15:28:30
22141,Coffee Crema (add Pudding); Oolong Tea (add Pudding); Oolong Tea; Green Tea; Fresh Matcha,28.2,2025-02-23 15:30:00
22142,Black Honey Tea (add Ice Cream); Thai Pearl Milk Tea; Black Honey Tea; Fresh Matcha; Pearl Milk Tea,29.0,2025-02-23 15:33:00
22143,Halo Halo (add Ice Cream); Halo Halo,14.9,2025-02-23 15:33:45
22144,Oolong Tea (add Honey Jelly); Green Honey Tea (add Honey Jelly); Halo Halo,17.95,2025-02-23 15:36:00
22145,Halo Halo (add Boba Pearls); Strawberry Matcha,14.2,2025-02-23 15:36:45
22146,Tiger Boba (add Ice Cream); Iced Thai Tea; Iced Thai Tea; Green Tea,25.65,2025-02-23 15:37:30
22147,Oolong Tea (add Boba Pearls); Peach Tea,11.65,2025-02-23 15:42:00
22148,Iced Thai Tea (add Boba Pearls); Peach Tea (add Boba Pearls); Black Tea,19.15,2025-02-23 15:43:30
22149,Black Honey Tea (add Honey Jelly); Pearl Milk Tea,11.4,2025-02-23 15:45:00
22150,Iced Thai Tea,6.75,2025-02-23 15:45:45
22151,Tiger Boba (add Pudding); Lemonade (add Boba Pearls); Oolong Tea; Halo Halo,24.8,2025-02-23 15:46:30
22152,Strawberry Matcha (add Pudding); Strawberry Matcha,13.75,2025-02-23 15:48:00
22153,Oolong Tea,4.65,2025-02-23 15:48:45
22154,Strawberry Matcha (add Boba Pearls); Halo Halo,14.2,2025-02-23 15:51:00
22155,Tiger Boba,6.5,2025-02-23 15:52:30
22156,Green Tea; Coffee Crema; Oolong Tea,15.8,2025-02-23 15:53:15
22157,Green Honey Tea (add Ice Cream); Coffee Milk Tea,12.1,2025-02-23 15:58:30
22158,Black Tea (add Honey Jelly); Black Honey Tea (add Honey Jelly); Strawberry Matcha; Strawberry Matcha,24.0,2025-02-23 16:02:15
22159,Peach Tea (add Boba Pearls); Green Tea; Coffee Crema; Peach Tea,24.4,2025-02-23 16:03:00
22160,Fresh Matcha (add Ice Cream); Halo Halo (add Pudding); Green Honey Tea; Halo Halo; Black Tea,31.4,2025-02-23 16:03:45
22161,Strawberry Matcha (add Honey Jelly); Fresh Matcha (add Ice Cream); Iced Thai Tea; Green Honey Tea; Coffee Milk Tea,32.35,2025-02-23 16:06:00
22162,Halo Halo; Lemonade; Tiger Boba; Black Tea,23.3,2025-02-23 16:06:45
22163,Halo Halo (add Boba Pearls); Lemonade,12.9,2025-02-23 16:08:15
22164,Black Honey Tea (add Ice Cream); Green Honey Tea (add Pudding); Green Tea (add Ice Cream); Pearl Milk Tea; Fresh Matcha,29.15,2025-02-23 16:09:00
22165,Pearl Milk Tea,5.8,2025-02-23 16:09:45
22166,Green Tea (add Ice Cream); Pearl Milk Tea,11.45,2025-02-23 16:10:30
22167,Coffee Milk Tea; Green Honey Tea; Lemonade; Iced Thai Tea,23.05,2025-02-23 16:12:00
22168,Green Tea (add Boba Pearls); Tiger Boba; Black Honey Tea; Green Tea,21.4,2025-02-23 16:15:00
22169,Pearl Milk Tea (add Honey Jelly); Black Tea (add Honey Jelly); Peach Tea (add Honey Jelly); Strawberry Matcha,25.45,2025-02-23 16:18:45
22170,Pearl Milk Tea,5.8,2025-02-23 16:20:15
22171,Green Tea (add Boba Pearls); Black Honey Tea,10.25,2025-02-23 16:21:45
22172,Fresh Matcha (add Pudding); Thai Pearl Milk Tea (add Pudding); Iced Thai Tea,20.75,2025-02-23 16:22:30
22173,Green Honey Tea; Green Tea; Black Honey Tea,14.35,2025-02-23 16:24:00
22174,Black Honey Tea (add Boba Pearls); Oolong Tea (add Honey Jelly); Green Tea,15.65,2025-02-23 16:28:30
22175,Thai Pearl Milk Tea; Green Tea; Strawberry Matcha; Thai Pearl Milk Tea; Thai Pearl Milk Tea,29.9,2025-02-23 16:29:15
22176,Peach Tea,6.25,2025-02-23 16:30:45
22177,Oolong Tea,4.65,2025-02-23 16:32:15
22178,Iced Thai Tea; Strawberry Matcha,13.25,2025-02-23 16:33:45
22179,Halo Halo (add Honey Jelly); Peach Tea (add Boba Pearls); Peach Tea,20.95,2025-02-23 16:35:15
22180,Lemonade; Peach Tea; Thai Pearl Milk Tea; Lemonade,22.9,2025-02-23 16:36:00
22181,Peach Tea (add Pudding); Green Honey Tea (add Pudding); Coffee Crema,19.1,2025-02-23 16:36:45
22182,Iced Thai Tea (add Boba Pearls); Fresh Matcha (add Ice Cream); Halo Halo; Strawberry Matcha; Fresh Matcha,34.45,2025-02-23 16:40:30
22183,Halo Halo (add Honey Jelly); Thai Pearl Milk Tea (add Honey Jelly); Black Tea; Oolong Tea,24.0,2025-02-23 16:43:30
22184,Oolong Tea (add Boba Pearls); Lemonade,10.6,2025-02-23 16:46:30
22185,Black Tea (add Honey Jelly); Green Tea; Iced Thai Tea,16.8,2025-02-23 16:48:45
22186,Pearl Milk Tea,5.8,2025-02-23 16:51:00
22187,Black Tea (add Honey Jelly); Oolong Tea,10.05,2025-02-23 16:51:45
22188,Tiger Boba (add Pudding); Halo Halo,14.2,2025-02-23 16:52:30
22189,Peach Tea; Green Tea; Black Tea; Iced Thai Tea; Tiger Boba,28.8,2025-02-23 16:55:30
22190,Strawberry Matcha (add Ice Cream); Black Tea; Tiger Boba; Oolong Tea; Green Honey Tea,28.15,2025-02-23 16:58:30
22191,Halo Halo (add Boba Pearls); Tiger Boba (add Boba Pearls); Halo Halo; Fresh Matcha; Coffee Crema,34.65,2025-02-23 16:59:15
22192,Halo Halo (add Ice Cream); Fresh Matcha,14.2,2025-02-24 09:01:30
22193,Coffee Milk Tea (add Boba Pearls); Halo Halo (add Ice Cream); Iced Thai Tea; Tiger Boba; Iced Thai Tea,34.95,2025-02-24 09:02:15
22194,Green Tea (add Pudding); Pearl Milk Tea; Halo Halo,18.15,2025-02-24 09:03:45
22195,Oolong Tea (add Ice Cream); Pearl Milk Tea (add Pudding); Green Honey Tea; Thai Pearl Milk Tea; Coffee Crema,29.8,2025-02-24 09:05:15
22196,Thai Pearl Milk Tea (add Boba Pearls); Strawberry Matcha,13.5,2025-02-24 09:07:30
22197,Coffee Crema (add Boba Pearls); Black Honey Tea (add Pudding); Lemonade; Peach Tea; Iced Thai Tea,31.05,2025-02-24 09:10:30
22198,Halo Halo,6.95,2025-02-24 09:11:15
22199,Tiger Boba (add Ice Cream); Green Tea,12.15,2025-02-24 09:12:00
22200,Coffee Crema,6.5,2025-02-24 09:15:00
22201,Halo Halo,6.95,2025-02-24 09:16:30
22202,Halo Halo (add Pudding); Iced Thai Tea (add Pudding); Black Tea (add Boba Pearls); Peach Tea; Thai Pearl Milk Tea,33.1,2025-02-24 09:17:15
22203,Black Tea (add Boba Pearls); Coffee Crema; Green Honey Tea; Green Tea; Iced Thai Tea,28.15,2025-02-24 09:18:45
22204,Fresh Matcha; Fresh Matcha; Black Tea; Oolong Tea,21.8,2025-02-24 09:21:00
22205,Halo Halo (add Ice Cream); Oolong Tea (add Honey Jelly); Black Tea (add Ice Cream); Fresh Matcha,25.25,2025-02-24 09:21:45
22206,Strawberry Matcha (add Pudding); Black Tea (add Pudding); Green Tea; Green Honey Tea; Green Honey Tea,27.0,2025-02-24 09:22:30
22207,Tiger Boba; Coffee Crema; Strawberry Matcha,19.5,2025-02-24 09:24:00
22208,Oolong Tea (add Boba Pearls); Thai Pearl Milk Tea (add Boba Pearls); Peach Tea (add Pudding); Strawberry Matcha,25.9,2025-02-24 09:25:30
22209,Pearl Milk Tea (add Honey Jelly); Green Tea (add Ice Cream); Lemonade; Coffee Crema; Iced Thai Tea,30.65,2025-02-24 09:26:15
22210,Coffee Crema; Tiger Boba,13.0,2025-02-24 09:27:45
22211,Black Honey Tea (add Pudding); Oolong Tea (add Boba Pearls); Iced Thai Tea; Strawberry Matcha; Halo Halo,31.2,2025-02-24 09:29:15
22212,Black Tea (add Pudding); Green Honey Tea,10.25,2025-02-24 09:30:45
22213,Iced Thai Tea,6.75,2025-02-24 09:35:15
22214,Peach Tea,6.25,2025-02-24 09:36:45
22215,Pearl Milk Tea (add Pudding); Green Honey Tea (add Ice Cream); Thai Pearl Milk Tea,18.65,2025-02-24 09:37:30
22216,Peach Tea,6.25,2025-02-24 09:38:15
22217,Oolong Tea (add Pudding); Fresh Matcha,11.65,2025-02-24 09:39:00
22218,Strawberry Matcha (add Pudding); Fresh Matcha (add Ice Cream); Peach Tea,20.75,2025-02-24 09:42:45
22219,Iced Thai Tea,6.75,2025-02-24 09:43:30
22220,Coffee Crema (add Boba Pearls); Green Tea,11.9,2025-02-24 09:47:15
22221,Fresh Matcha (add Ice Cream); Coffee Crema (add Boba Pearls); Iced Thai Tea (add Ice Cream); Oolong Tea; Thai Pearl Milk Tea,33.15,2025-02-24 09:48:45
22222,Tiger Boba,6.5,2025-02-24 09:50:15
22223,Pearl Milk Tea (add Boba Pearls); Green Tea,11.2,2025-02-24 09:54:45
22224,Oolong Tea (add Boba Pearls); Black Tea (add Boba Pearls); Coffee Milk Tea (add Boba Pearls); Fresh Matcha; Oolong Tea,28.7,2025-02-24 10:00:00
22225,Thai Pearl Milk Tea; Green Tea; Coffee Milk Tea; Green Honey Tea,22.0,2025-02-24 10:01:30
22226,Lemonade; Oolong Tea; Peach Tea,16.1,2025-02-24 10:03:45
22227,Strawberry Matcha,6.5,2025-02-24 10:05:15
22228,Iced Thai Tea (add Boba Pearls); Black Tea; Black Honey Tea,17.0,2025-02-24 10:06:00
22229,Black Tea (add Boba Pearls); Lemonade,10.6,2025-02-24 10:06:45
22230,Green Honey Tea (add Boba Pearls); Green Tea (add Pudding); Tiger Boba,17.5,2025-02-24 10:08:15
22231,Thai Pearl Milk Tea,6.25,2025-02-24 10:09:45
22232,Green Tea (add Honey Jelly); Coffee Milk Tea (add Pudding); Thai Pearl Milk Tea (add Honey Jelly); Strawberry Matcha; Pearl Milk Tea,31.7,2025-02-24 10:10:30
22233,Tiger Boba; Green Tea; Lemonade; Green Tea; Tiger Boba,27.5,2025-02-24 10:11:15
22234,Green Honey Tea (add Boba Pearls); Green Tea,10.25,2025-02-24 10:12:45
22235,Peach Tea; Lemonade; Black Honey Tea; Pearl Milk Tea; Peach Tea,28.35,2025-02-24 10:13:30
22236,Black Honey Tea,4.85,2025-02-24 10:19:30
22237,Iced Thai Tea; Tiger Boba; Peach Tea,19.5,2025-02-24 10:21:45
22238,Green Tea; Lemonade,9.85,2025-02-24 10:22:30
22239,Pearl Milk Tea (add Honey Jelly); Iced Thai Tea (add Ice Cream); Oolong Tea,18.95,2025-02-24 10:24:00
22240,Oolong Tea (add Pudding); Strawberry Matcha,11.9,2025-02-24 10:24:45
22241,Fresh Matcha; Tiger Boba; Green Honey Tea; Black Tea; Green Tea,26.9,2025-02-24 10:26:15
22242,Fresh Matcha (add Pudding); Green Tea (add Honey Jelly); Coffee Crema,18.9,2025-02-24 10:27:00
22243,Black Tea (add Pudding); Thai Pearl Milk Tea (add Ice Cream); Peach Tea (add Ice Cream); Fresh Matcha,26.15,2025-02-24 10:30:00
22244,Oolong Tea,4.65,2025-02-24 10:33:45
22245,Black Tea; Pearl Milk Tea; Pearl Milk Tea; Lemonade; Green Tea,26.1,2025-02-24 10:35:15
22246,Black Honey Tea,4.85,2025-02-24 10:37:30
22247,Pearl Milk Tea (add Ice Cream); Strawberry Matcha; Black Honey Tea; Coffee Milk Tea; Oolong Tea,29.05,2025-02-24 10:38:15
22248,Coffee Crema (add Boba Pearls); Tiger Boba (add Honey Jelly); Lemonade (add Pudding); Thai Pearl Milk Tea; Lemonade,31.9,2025-02-24 10:39:45
22249,Green Honey Tea (add Honey Jelly); Halo Halo (add Honey Jelly); Tiger Boba; Black Honey Tea,24.65,2025-02-24 10:42:45
22250,Coffee Milk Tea (add Honey Jelly); Lemonade,12.2,2025-02-24 10:43:30
22251,Green Honey Tea (add Honey Jelly); Black Tea; Green Honey Tea; Fresh Matcha; Pearl Milk Tea,27.15,2025-02-24 10:44:15
22252,Fresh Matcha,6.25,2025-02-24 10:46:30
22253,Iced Thai Tea; Coffee Milk Tea; Halo Halo; Halo Halo,26.9,2025-02-24 10:47:15
22254,Thai Pearl Milk Tea (add Honey Jelly); Halo Halo (add Ice Cream); Peach Tea,21.2,2025-02-24 10:48:45
22255,Black Tea (add Pudding); Iced Thai Tea (add Boba Pearls); Strawberry Matcha (add Ice Cream); Green Honey Tea; Green Tea,29.9,2025-02-24 10:49:30
22256,Black Honey Tea (add Ice Cream); Fresh Matcha,12.1,2025-02-24 10:50:15
22257,Strawberry Matcha (add Honey Jelly); Fresh Matcha (add Ice Cream); Lemonade (add Pudding); Halo Halo; Thai Pearl Milk Tea,33.65,2025-02-24 10:51:00
22258,Black Tea,4.65,2025-02-24 10:56:15
22259,Strawberry Matcha (add Ice Cream); Strawberry Matcha; Halo Halo; Peach Tea; Black Honey Tea,32.05,2025-02-24 10:57:00
22260,Oolong Tea (add Ice Cream); Green Honey Tea,10.5,2025-02-24 10:57:45
22261,Coffee Milk Tea (add Honey Jelly); Iced Thai Tea (add Pudding); Strawberry Matcha,21.0,2025-02-24 11:00:00
22262,Coffee Crema; Black Honey Tea; Strawberry Matcha,17.85,2025-02-24 11:00:45
22263,Coffee Milk Tea (add Pudding); Lemonade (add Honey Jelly); Coffee Milk Tea (add Honey Jelly); Strawberry Matcha; Halo Halo,33.4,2025-02-24 11:01:30
22264,Halo Halo,6.95,2025-02-24 11:02:15
22265,Green Honey Tea (add Pudding); Pearl Milk Tea,11.4,2025-02-24 11:03:45
22266,Coffee Crema; Fresh Matcha; Thai Pearl Milk Tea,19.0,2025-02-24 11:05:15
22267,Black Tea,4.65,2025-02-24 11:08:15
22268,Fresh Matcha,6.25,2025-02-24 11:09:00
22269,Black Honey Tea,4.85,2025-02-24 11:12:00
22270,Thai Pearl Milk Tea (add Pudding); Peach Tea,13.25,2025-02-24 11:14:15
22271,Oolong Tea,4.65,2025-02-24 11:15:00
22272,Black Honey Tea,4.85,2025-02-24 11:15:45
22273,Tiger Boba,6.5,2025-02-24 11:18:00
22274,Pearl Milk Tea (add Pudding); Green Honey Tea (add Pudding); Green Tea,16.8,2025-02-24 11:24:00
22275,Tiger Boba; Lemonade; Oolong Tea; Coffee Milk Tea,22.6,2025-02-24 11:24:45
22276,Black Honey Tea (add Honey Jelly); Fresh Matcha; Green Honey Tea; Oolong Tea; Halo Halo,28.3,2025-02-24 11:25:30
22277,Green Honey Tea (add Pudding); Iced Thai Tea; Peach Tea; Peach Tea,24.85,2025-02-24 11:26:15
22278,Lemonade (add Boba Pearls); Green Tea (add Pudding); Pearl Milk Tea; Iced Thai Tea,23.9,2025-02-24 11:27:00
22279,Black Tea (add Pudding); Coffee Milk Tea (add Boba Pearls); Coffee Milk Tea,18.65,2025-02-24 11:29:15
22280,Green Honey Tea (add Boba Pearls); Pearl Milk Tea; Green Honey Tea; Black Tea,20.9,2025-02-24 11:30:45
22281,Peach Tea (add Pudding); Lemonade (add Boba Pearls); Iced Thai Tea; Black Tea; Thai Pearl Milk Tea,30.6,2025-02-24 11:32:15
22282,Strawberry Matcha,6.5,2025-02-24 11:33:00
22283,Green Tea (add Honey Jelly); Strawberry Matcha,11.9,2025-02-24 11:33:45
22284,Fresh Matcha (add Boba Pearls); Thai Pearl Milk Tea (add Ice Cream); Black Honey Tea,19.1,2025-02-24 11:35:15
22285,Green Honey Tea,4.85,2025-02-24 11:36:00
22286,Oolong Tea (add Boba Pearls); Black Honey Tea (add Pudding); Pearl Milk Tea (add Honey Jelly); Green Tea,22.2,2025-02-24 11:36:45
22287,Green Honey Tea; Thai Pearl Milk Tea; Pearl Milk Tea; Lemonade; Strawberry Matcha,28.6,2025-02-24 11:38:15
22288,Lemonade (add Pudding); Green Tea; Pearl Milk Tea; Oolong Tea; Strawberry Matcha,27.55,2025-02-24 11:39:00
22289,Thai Pearl Milk Tea,6.25,2025-02-24 11:40:30
22290,Strawberry Matcha (add Pudding); Black Tea (add Ice Cream); Black Tea; Coffee Milk Tea,23.8,2025-02-24 11:42:00
22291,Pearl Milk Tea,5.8,2025-02-24 11:42:45
22292,Peach Tea,6.25,2025-02-24 11:43:30
22293,Green Tea (add Ice Cream); Coffee Milk Tea; Pearl Milk Tea; Strawberry Matcha,24.2,2025-02-24 11:46:30
22294,Black Tea (add Pudding); Oolong Tea (add Boba Pearls); Thai Pearl Milk Tea; Black Tea; Halo Halo,28.65,2025-02-24 11:47:15
22295,Green Honey Tea,4.85,2025-02-24 11:48:00
22296,Peach Tea (add Honey Jelly); Black Tea; Green Tea,16.3,2025-02-24 11:48:45
22297,Oolong Tea (add Ice Cream); Coffee Milk Tea,11.9,2025-02-24 11:49:30
22298,Strawberry Matcha (add Boba Pearls); Strawberry Matcha; Pearl Milk Tea,19.55,2025-02-24 11:50:15
22299,Iced Thai Tea; Green Honey Tea; Fresh Matcha,17.85,2025-02-24 11:53:15
22300,Halo Halo,6.95,2025-02-24 11:57:45
22301,Black Tea (add Ice Cream); Black Tea; Lemonade; Tiger Boba; Peach Tea,28.25,2025-02-24 12:00:45
22302,Strawberry Matcha (add Pudding); Peach Tea (add Boba Pearls); Pearl Milk Tea (add Ice Cream); Green Tea; Peach Tea,31.95,2025-02-24 12:01:30
22303,Black Honey Tea,4.85,2025-02-24 12:03:45
22304,Pearl Milk Tea; Coffee Milk Tea; Coffee Milk Tea,18.3,2025-02-24 12:08:15
22305,Lemonade (add Honey Jelly); Green Tea (add Boba Pearls); Tiger Boba,17.85,2025-02-24 12:09:00
22306,Halo Halo,6.95,2025-02-24 12:10:30
22307,Green Honey Tea,4.85,2025-02-24 12:11:15
22308,Black Tea; Iced Thai Tea; Black Tea; Oolong Tea; Strawberry Matcha,27.2,2025-02-24 12:12:00
22309,Strawberry Matcha; Iced Thai Tea; Peach Tea,19.5,2025-02-24 12:16:30
22310,Coffee Milk Tea,6.25,2025-02-24 12:18:00
22311,Green Tea (add Boba Pearls); Fresh Matcha; Oolong Tea; Black Tea,20.95,2025-02-24 12:18:45
22312,Pearl Milk Tea (add Pudding); Oolong Tea; Black Honey Tea; Peach Tea,22.3,2025-02-24 12:19:30
22313,Iced Thai Tea; Fresh Matcha; Green Tea; Halo Halo,24.6,2025-02-24 12:21:45
22314,Black Tea; Tiger Boba; Pearl Milk Tea; Fresh Matcha,23.2,2025-02-24 12:24:00
22315,Halo Halo; Peach Tea; Green Tea,17.85,2025-02-24 12:24:45
22316,Coffee Milk Tea,6.25,2025-02-24 12:26:15
22317,Green Honey Tea,4.85,2025-02-24 12:27:00
22318,Lemonade (add Boba Pearls); Black Honey Tea (add Boba Pearls); Coffee Milk Tea; Coffee Milk Tea,24.05,2025-02-24 12:30:00
22319,Green Honey Tea (add Honey Jelly); Green Honey Tea (add Boba Pearls); Halo Halo (add Honey Jelly); Pearl Milk Tea,24.7,2025-02-24 12:30:45
22320,Strawberry Matcha (add Pudding); Oolong Tea (add Pudding); Black Honey Tea,17.5,2025-02-24 12:33:00
22321,Fresh Matcha (add Pudding); Halo Halo (add Pudding); Fresh Matcha (add Boba Pearls); Coffee Milk Tea,27.95,2025-02-24 12:36:00
22322,Coffee Crema; Halo Halo; Coffee Milk Tea; Pearl Milk Tea; Thai Pearl Milk Tea,31.75,2025-02-24 12:39:00
22323,Iced Thai Tea,6.75,2025-02-24 12:39:45
22324,Thai Pearl Milk Tea,6.25,2025-02-24 12:41:15
22325,Fresh Matcha (add Ice Cream); Green Tea,11.9,2025-02-24 12:42:00
22326,Peach Tea; Strawberry Matcha; Peach Tea; Oolong Tea,23.65,2025-02-24 12:45:45
22327,Green Tea (add Pudding); Fresh Matcha (add Pudding); Green Tea (add Boba Pearls); Green Honey Tea; Fresh Matcha,28.9,2025-02-24 12:46:30
22328,Pearl Milk Tea; Green Honey Tea,10.65,2025-02-24 12:47:15
22329,Black Honey Tea (add Pudding); Green Honey Tea,10.45,2025-02-24 12:48:45
22330,Green Honey Tea; Peach Tea; Iced Thai Tea; Black Honey Tea,22.7,2025-02-24 12:50:15
22331,Pearl Milk Tea (add Honey Jelly); Iced Thai Tea (add Boba Pearls); Peach Tea,20.3,2025-02-24 12:51:45
22332,Oolong Tea; Iced Thai Tea; Coffee Crema,17.9,2025-02-24 12:54:45
22333,Tiger Boba (add Ice Cream); Lemonade (add Pudding); Green Tea,18.1,2025-02-24 12:55:30
22334,Fresh Matcha (add Honey Jelly); Green Honey Tea (add Boba Pearls); Black Tea (add Ice Cream); Tiger Boba,24.75,2025-02-24 12:56:15
22335,Peach Tea; Coffee Milk Tea,12.5,2025-02-24 12:57:00
22336,Coffee Milk Tea (add Honey Jelly); Peach Tea; Halo Halo; Oolong Tea; Peach Tea,31.1,2025-02-24 12:57:45
22337,Pearl Milk Tea (add Ice Cream); Lemonade (add Pudding); Coffee Crema; Pearl Milk Tea,25.05,2025-02-24 12:59:15
22338,Black Tea; Green Tea; Strawberry Matcha,15.8,2025-02-24 13:00:45
22339,Halo Halo (add Honey Jelly); Green Honey Tea,12.55,2025-02-24 13:03:00
22340,Green Tea (add Boba Pearls); Fresh Matcha; Green Tea,16.3,2025-02-24 13:04:30
22341,Fresh Matcha (add Pudding); Peach Tea (add Boba Pearls); Thai Pearl Milk Tea,20.25,2025-02-24 13:06:00
22342,Pearl Milk Tea (add Honey Jelly); Iced Thai Tea,13.3,2025-02-24 13:07:30
22343,Pearl Milk Tea,5.8,2025-02-24 13:08:15
22344,Pearl Milk Tea (add Honey Jelly); Strawberry Matcha (add Ice Cream); Lemonade,19.25,2025-02-24 13:10:30
22345,Black Honey Tea; Oolong Tea; Black Honey Tea; Fresh Matcha,20.6,2025-02-24 13:11:15
22346,Thai Pearl Milk Tea,6.25,2025-02-24 13:13:30
22347,Lemonade (add Pudding); Green Honey Tea (add Pudding); Green Tea; Black Honey Tea,21.05,2025-02-24 13:21:45
22348,Strawberry Matcha,6.5,2025-02-24 13:23:15
22349,Peach Tea (add Boba Pearls); Strawberry Matcha,13.5,2025-02-24 13:24:00
22350,Green Tea (add Boba Pearls); Black Honey Tea,10.25,2025-02-24 13:25:30
22351,Tiger Boba; Strawberry Matcha; Black Tea,17.65,2025-02-24 13:26:15
22352,Pearl Milk Tea (add Boba Pearls); Coffee Milk Tea (add Ice Cream); Green Honey Tea (add Ice Cream); Black Tea; Green Tea,28.95,2025-02-24 13:27:45
22353,Black Tea (add Ice Cream); Oolong Tea (add Ice Cream); Coffee Milk Tea; Lemonade; Coffee Milk Tea,29.0,2025-02-24 13:28:30
22354,Coffee Milk Tea (add Ice Cream); Iced Thai Tea (add Boba Pearls); Coffee Milk Tea (add Pudding); Oolong Tea; Tiger Boba,32.9,2025-02-24 13:29:15
22355,Iced Thai Tea (add Boba Pearls); Coffee Milk Tea; Black Honey Tea,18.6,2025-02-24 13:30:45
22356,Black Honey Tea (add Honey Jelly); Black Tea; Green Tea,14.9,2025-02-24 13:34:30
22357,Green Honey Tea (add Ice Cream); Black Honey Tea,10.7,2025-02-24 13:35:15
22358,Thai Pearl Milk Tea (add Ice Cream); Tiger Boba; Lemonade; Black Honey Tea,23.8,2025-02-24 13:36:45
22359,Halo Halo (add Boba Pearls); Halo Halo (add Honey Jelly); Halo Halo (add Honey Jelly); Black Honey Tea,27.95,2025-02-24 13:37:30
22360,Coffee Crema (add Boba Pearls); Black Honey Tea (add Pudding); Peach Tea; Halo Halo,26.05,2025-02-24 13:39:45
22361,Peach Tea (add Ice Cream); Thai Pearl Milk Tea (add Pudding); Green Tea,18.9,2025-02-24 13:41:15
22362,Thai Pearl Milk Tea,6.25,2025-02-24 13:45:45
22363,Halo Halo,6.95,2025-02-24 13:46:30
22364,Green Honey Tea; Lemonade; Pearl Milk Tea; Green Tea,20.5,2025-02-24 13:48:00
22365,Tiger Boba (add Pudding); Oolong Tea; Coffee Crema,18.4,2025-02-24 13:51:00
22366,Thai Pearl Milk Tea (add Honey Jelly); Tiger Boba (add Ice Cream); Peach Tea,20.75,2025-02-24 13:53:15
22367,Fresh Matcha; Strawberry Matcha; Coffee Milk Tea,19.0,2025-02-24 13:54:00
22368,Lemonade,5.2,2025-02-24 13:55:30
22369,Green Tea (add Ice Cream); Thai Pearl Milk Tea (add Boba Pearls); Pearl Milk Tea; Green Honey Tea,23.3,2025-02-24 13:57:45
22370,Strawberry Matcha (add Boba Pearls); Lemonade,12.45,2025-02-24 13:59:15
22371,Strawberry Matcha (add Pudding); Fresh Matcha (add Boba Pearls); Green Tea,18.9,2025-02-24 14:01:30
22372,Thai Pearl Milk Tea (add Boba Pearls); Lemonade (add Boba Pearls); Fresh Matcha,19.2,2025-02-24 14:03:45
22373,Pearl Milk Tea (add Honey Jelly); Strawberry Matcha; Oolong Tea,17.7,2025-02-24 14:07:30
22374,Pearl Milk Tea,5.8,2025-02-24 14:10:30
22375,Green Tea (add Ice Cream); Pearl Milk Tea (add Pudding); Coffee Crema (add Pudding); Green Tea,24.1,2025-02-24 14:11:15
22376,Green Honey Tea (add Ice Cream); Green Tea (add Pudding); Thai Pearl Milk Tea; Pearl Milk Tea; Black Honey Tea,28.15,2025-02-24 14:12:45
22377,Green Tea (add Boba Pearls); Black Honey Tea; Iced Thai Tea,17.0,2025-02-24 14:14:15
